"id","clave","descripcion"
"catalogos_materiales_peligrosos282","0415","CARGAS PROPULSORAS"
"catalogos_materiales_peligrosos283","0417","CARTUCHOS PARA ARMAS CON PROYECTIL INERTE o CARTUCHOS PARA ARMAS DE PEQUEÑO CALIBRE"
"catalogos_materiales_peligrosos284","0418","BENGALAS DE SUPERFICIE"
"catalogos_materiales_peligrosos285","0419","BENGALAS DE SUPERFICIE"
"catalogos_materiales_peligrosos286","0420","BENGALAS AEREAS"
"catalogos_materiales_peligrosos287","0421","BENGALAS AEREAS"
"catalogos_materiales_peligrosos288","0424","PROYECTILES inertes con trazador"
"catalogos_materiales_peligrosos289","0425","PROYECTILES inertes con trazador"
"catalogos_materiales_peligrosos290","0426","PROYECTILES con carga detonante o carga expulsora"
"catalogos_materiales_peligrosos291","0427","PROYECTILES con carga detonante o carga expulsora"
"catalogos_materiales_peligrosos292","0428","OBJETOS PIROTECNICOS para usos técnicos"
"catalogos_materiales_peligrosos293","0429","OBJETOS PIROTECNICOS para usos técnicos"
"catalogos_materiales_peligrosos294","0430","OBJETOS PIROTECNICOS para usos técnicos"
"catalogos_materiales_peligrosos295","0431","OBJETOS PIROTECNICOS para usos técnicos"
"catalogos_materiales_peligrosos296","0432","OBJETOS PIROTECNICOS para usos técnicos"
"catalogos_materiales_peligrosos297","0433","PASTA DE POLVORA HUMEDECIDA con un mínimo de 17% en masa de alcohol"
"catalogos_materiales_peligrosos298","0434","PROYECTILES con carga detonante o carga expulsora"
"catalogos_materiales_peligrosos299","0435","PROYECTILES con carga detonante o carga expulsora"
"catalogos_materiales_peligrosos300","0436","COHETES con carga expulsora"
"catalogos_materiales_peligrosos301","0437","COHETES con carga expulsora"
"catalogos_materiales_peligrosos302","0438","COHETES con carga expulsora"
"catalogos_materiales_peligrosos303","0439","CARGAS HUECAS sin detonador"
"catalogos_materiales_peligrosos304","0440","CARGAS HUECAS sin detonador"
"catalogos_materiales_peligrosos305","0441","CARGAS HUECAS sin detonador"
"catalogos_materiales_peligrosos306","0442","CARGAS EXPLOSIVAS PARA USOS CIVILES sin detonador"
"catalogos_materiales_peligrosos307","0443","CARGAS EXPLOSIVAS PARA USOS CIVILES sin detonador"
"catalogos_materiales_peligrosos308","0444","CARGAS EXPLOSIVAS PARA USOS CIVILES sin detonador"
"catalogos_materiales_peligrosos309","0445","CARGAS EXPLOSIVAS PARA USOS CIVILES sin detonador"
"catalogos_materiales_peligrosos310","0446","VAINAS COMBUSTIBLES VACIAS SIN CEBO"
"catalogos_materiales_peligrosos311","0447","VAINAS COMBUSTIBLES VACIAS SIN CEBO"
"catalogos_materiales_peligrosos312","0448","ACIDO 5-MERCAPTOTETRAZOL-1-ACETICO"
"catalogos_materiales_peligrosos313","0449","TORPEDOS CON COMBUSTIBLE LIQUIDO con o sin carga explosiva"
"catalogos_materiales_peligrosos314","0450","TORPEDOS CON COMBUSTIBLE LIQUIDO con cabeza inerte"
"catalogos_materiales_peligrosos315","0451","TORPEDOS con carga explosiva"
"catalogos_materiales_peligrosos316","0452","GRANADAS DE EJERCICIOS de mano o de fusil"
"catalogos_materiales_peligrosos317","0453","COHETES LANZACABOS"
"catalogos_materiales_peligrosos318","0454","INICIADORES"
"catalogos_materiales_peligrosos319","0455","DETONADORES NO ELECTRICOS para voladuras"
"catalogos_materiales_peligrosos320","0456","DETONADORES ELECTRICOS para voladuras"
"catalogos_materiales_peligrosos321","0457","CARGAS EXPLOSIVAS CON AGLUTINANTE PLASTICO"
"catalogos_materiales_peligrosos322","0458","CARGAS EXPLOSIVAS CON AGLUTINANTE PLASTICO"
"catalogos_materiales_peligrosos323","0459","CARGAS EXPLOSIVAS CON AGLUTINANTE PLASTICO"
"catalogos_materiales_peligrosos324","0460","CARGAS EXPLOSIVAS CON AGLUTINANTE PLASTICO"
"catalogos_materiales_peligrosos325","0461","COMPONENTES DE CADENAS DE EXPLOSIVOS N.E.P."
"catalogos_materiales_peligrosos326","0462","OBJETOS EXPLOSIVOS N.E.P."
"catalogos_materiales_peligrosos327","0463","OBJETOS EXPLOSIVOS N.E.P."
"catalogos_materiales_peligrosos328","0464","OBJETOS EXPLOSIVOS N.E.P."
"catalogos_materiales_peligrosos329","0465","OBJETOS EXPLOSIVOS N.E.P."
"catalogos_materiales_peligrosos330","0466","OBJETOS EXPLOSIVOS N.E.P."
"catalogos_materiales_peligrosos331","0467","OBJETOS EXPLOSIVOS N.E.P."
"catalogos_materiales_peligrosos332","0468","OBJETOS EXPLOSIVOS N.E.P."
"catalogos_materiales_peligrosos333","0469","OBJETOS EXPLOSIVOS N.E.P"
"catalogos_materiales_peligrosos334","0470","OBJETOS EXPLOSIVOS N.E.P"
"catalogos_materiales_peligrosos335","0471","OBJETOS EXPLOSIVOS N.E.P"
"catalogos_materiales_peligrosos336","0472","OBJETOS EXPLOSIVOS N.E.P"
"catalogos_materiales_peligrosos337","0473","SUBSTANCIAS EXPLOSIVAS N.E.P."
"catalogos_materiales_peligrosos338","0474","SUBSTANCIAS EXPLOSIVAS N.E.P."
"catalogos_materiales_peligrosos339","0475","SUBSTANCIAS EXPLOSIVAS N.E.P."
"catalogos_materiales_peligrosos340","0476","SUBSTANCIAS EXPLOSIVAS N.E.P."
"catalogos_materiales_peligrosos341","0477","SUBSTANCIAS EXPLOSIVAS N.E.P."
"catalogos_materiales_peligrosos342","0478","SUBSTANCIAS EXPLOSIVAS N.E.P."
"catalogos_materiales_peligrosos343","0479","SUBSTANCIAS EXPLOSIVAS N.E.P."
"catalogos_materiales_peligrosos344","0480","SUBSTANCIAS EXPLOSIVAS N.E.P."
"catalogos_materiales_peligrosos345","0481","SUBSTANCIAS EXPLOSIVAS N.E.P."
"catalogos_materiales_peligrosos346","0482","SUBSTANCIAS EXPLOSIVAS MUY INSENSIBLES (SUBSTANCIAS EMI) N.E.P."
"catalogos_materiales_peligrosos347","0483","CICLOTRIMETILENTRINITRAMINA (CICLONITA; HEXOGENO; RDX) DESENSIBILIZADA"
"catalogos_materiales_peligrosos348","0484","CICLOTETRAMETILENTETRANITRA-MINA (OCTOGENO; HMX) DESENSIBILIZADA"
"catalogos_materiales_peligrosos349","0485","SUBSTANCIAS EXPLOSIVAS N.E.P."
"catalogos_materiales_peligrosos350","0486","OBJETOS EXPLOSIVOS EXTREMADAMENTE INSENSIBLES (ARTICULOS EEI)"
"catalogos_materiales_peligrosos351","0487","SEÑALES FUMIGENAS"
"catalogos_materiales_peligrosos352","0488","MUNICIONES PARA PRACTICAS"
"catalogos_materiales_peligrosos353","0489","DINITROGLICOLURILO (DINGU)"
"catalogos_materiales_peligrosos354","0490","NITROTRIAZOLONA (NTO)"
"catalogos_materiales_peligrosos355","0491","CARGAS PROPULSORAS"
"catalogos_materiales_peligrosos356","0492","PETARDOS DE SEÑALES EXPLOSIVAS PARA FERROCARRIL "
"catalogos_materiales_peligrosos357","0493","PETARDOS DE SEÑALES EXPLOSIVAS PARA FERROCARRIL "
"catalogos_materiales_peligrosos358","0494","DISPOSITIVOS PORTADORES DE CARGAS HUECAS para perforación de pozos de petróleo"
"catalogos_materiales_peligrosos359","0495","PROPULSANTE LIQUIDO"
"catalogos_materiales_peligrosos360","0496","OCTONAL (ALDEHIDO N OCTILICO)"
"catalogos_materiales_peligrosos361","0497","PROPULSANTE LIQUIDO"
"catalogos_materiales_peligrosos362","0498","PROPULSANTE SOLIDO"
"catalogos_materiales_peligrosos363","0499","PROPULSANTE SOLIDO"
"catalogos_materiales_peligrosos364","0500","GRUPOS DE DETONADORES NO ELECTRICOS para voladura"
"catalogos_materiales_peligrosos365","0501","PROPULSANTE SOLIDO"
"catalogos_materiales_peligrosos366","0502","COHETES con cabeza inerte"
"catalogos_materiales_peligrosos367","0503","INFLADORES DE BOLSAS DE AIRE o MODULOS DE BOLSAS DE AIRE o PRETENSORES DE CINTURONES DE SEGURIDAD"
"catalogos_materiales_peligrosos368","0504","1H-TETRAZOL"
"catalogos_materiales_peligrosos369","0505","SEÑALES DE SOCORRO para barcos"
"catalogos_materiales_peligrosos370","0506","SEÑALES DE SOCORRO PARA BARCOS"
"catalogos_materiales_peligrosos371","0507","SEÑALES FUMIGENAS"
"catalogos_materiales_peligrosos372","0508","1-HIDROXIBENZOTRIAZOL ANHIDRO seco o humedecido con menos del 20% en masa de agua"
"catalogos_materiales_peligrosos373","0509","POLVORA SIN HUMO"
"catalogos_materiales_peligrosos374","1001","ACETILENO DISUELTO"
"catalogos_materiales_peligrosos375","1002","AIRE COMPRIMIDO"
"catalogos_materiales_peligrosos376","1003","AIRE LIQUIDO REFRIGERADO"
"catalogos_materiales_peligrosos377","1005","AMONIACO ANHIDRO"
"catalogos_materiales_peligrosos378","1006","ARGON COMPRIMIDO"
"catalogos_materiales_peligrosos379","1008","TRIFLUORURO DE BORO"
"catalogos_materiales_peligrosos380","1009","BROMOTRIFLUOROMETANO (GAS REFRIGERANTE R13B1)"
"catalogos_materiales_peligrosos381","1010","BUTADIENOS ESTABILIZADOS o MEZCLA ESTABILIZADA DE BUTADIENOS E HIDROCARBUROS que contengan más del 40% de butadienos."
"catalogos_materiales_peligrosos382","1011","BUTANO"
"catalogos_materiales_peligrosos383","1012","BUTILENO"
"catalogos_materiales_peligrosos384","1013","DIOXIDO DE CARBONO"
"catalogos_materiales_peligrosos385","1016","MONOXIDO DE CARBONO COMPRIMIDO"
"catalogos_materiales_peligrosos386","1017","CLORO"
"catalogos_materiales_peligrosos387","1018","CLORODIFLUOROMETANO (GAS REFRIGERANTE R 22)"
"catalogos_materiales_peligrosos388","1020","CLOROPENTAFLUOROETANO (GAS REFRIGERANTE R 115)"
"catalogos_materiales_peligrosos389","1021","1-CLORO-1222 TETRAFLUOROETANO (GAS REFRIGERANTE R124)"
"catalogos_materiales_peligrosos390","1022","CLOROTRIFLUOROMETANO (GAS REFRIGERANTE R13)"
"catalogos_materiales_peligrosos391","1023","GAS DE HULLA COMPRIMIDO"
"catalogos_materiales_peligrosos392","1026","CIANOGENO"
"catalogos_materiales_peligrosos393","1027","CICLOPROPANO"
"catalogos_materiales_peligrosos394","1028","DICLORODIFLUOROMETANO (GAS REFRIGERANTE R 12)"
"catalogos_materiales_peligrosos395","1029","DICLOROFLUOROMETANO (GAS REFRIGERANTE R 21)"
"catalogos_materiales_peligrosos396","1030","11-DIFLUOROETANO (GAS REFRIGERANTE R 152a)"
"catalogos_materiales_peligrosos397","1032","DIMETILAMINA ANHIDRA"
"catalogos_materiales_peligrosos398","1033","ETER METILICO"
"catalogos_materiales_peligrosos399","1035","ETANO"
"catalogos_materiales_peligrosos400","1036","ETILAMINA"
"catalogos_materiales_peligrosos401","1037","CLORURO DE ETILO"
"catalogos_materiales_peligrosos402","1038","ETILENO LIQUIDO REFRIGERADO"
"catalogos_materiales_peligrosos403","1039","ETER ETIL METILICO"
"catalogos_materiales_peligrosos404","1040","OXIDO DE ETILENO u OXIDO DE ETILENO CON NITROGENO hasta una presión total de 1 MPa (10 bar) a 50°C"
"catalogos_materiales_peligrosos405","1041","MEZCLA DE OXIDO DE ETILENO Y DIOXIDO DE CARBONO que contenga más de 9% pero no más de 87% de óxido de etileno"
"catalogos_materiales_peligrosos406","1043","SOLUCIONES AMONIACALES FERTILIZANTES con amoniaco libre"
"catalogos_materiales_peligrosos407","1044","EXTINTORES DE INCENDIOS con gas comprimido o licuado"
"catalogos_materiales_peligrosos408","1045","FLUOR COMPRIMIDO"
"catalogos_materiales_peligrosos409","1046","HELIO COMPRIMIDO"
"catalogos_materiales_peligrosos410","1048","BROMURO DE HIDROGENO ANHIDRO (ACIDO BROMHIDRICO)"
"catalogos_materiales_peligrosos411","1049","HIDROGENO COMPRIMIDO"
"catalogos_materiales_peligrosos412","1050","CLORURO DE HIDROGENO ANHIDRO (ACIDO CLORHIDRICO)"
"catalogos_materiales_peligrosos413","1051","CIANURO DE HIDROGENO ANHIDRO ESTABILIZADO con menos de 3% de agua (ACIDO CIANHIDRICO)"
"catalogos_materiales_peligrosos414","1052","FLUORURO DE HIDROGENO ANHIDRO (ACIDO FLUORHIDRICO)"
"catalogos_materiales_peligrosos415","1053","SULFURO DE HIDROGENO (ACIDO SULFHIDRICO)"
"catalogos_materiales_peligrosos416","1055","ISOBUTILENO"
"catalogos_materiales_peligrosos417","1056","CRIPTON COMPRIMIDO"
"catalogos_materiales_peligrosos418","1057","ENCENDEDORES o RECARGAS DE ENCENDEDORES que contienen gas inflamable"
"catalogos_materiales_peligrosos419","1058","MEZCLAS DE GASES LICUADOS no inflamables cargados con nitrógeno dióxido de carbono o aire"
"catalogos_materiales_peligrosos420","1060","MEZCLAS DE METILACETILENO Y PROPADIENO ESTABILIZADAS"
"catalogos_materiales_peligrosos421","1061","METILAMINA ANHIDRA"
"catalogos_materiales_peligrosos422","1062","BROMURO DE METILO"
"catalogos_materiales_peligrosos423","1063","CLORURO DE METILO (GAS REFRIGERANTE R 40)"
"catalogos_materiales_peligrosos424","1064","METILMERCAPTANO (SULFURO ACIDO DE METILO)"
"catalogos_materiales_peligrosos425","1065","NEON COMPRIMIDO"
"catalogos_materiales_peligrosos426","1066","NITROGENO COMPRIMIDO"
"catalogos_materiales_peligrosos427","1067","TETROXIDO DE DINITROGENO (DIOXIDO DE NITROGENO)"
"catalogos_materiales_peligrosos428","1069","CLORURO DE NITROSILO"
"catalogos_materiales_peligrosos429","1070","OXIDO NITROSO"
"catalogos_materiales_peligrosos430","1071","GAS DE PETROLEO COMPRIMIDO"
"catalogos_materiales_peligrosos431","1072","OXIGENO COMPRIMIDO"
"catalogos_materiales_peligrosos432","1073","OXIGENO LIQUIDO REFRIGERADO"
"catalogos_materiales_peligrosos433","1075","GASES LICUADOS DEL PETROLEO"
"catalogos_materiales_peligrosos434","1076","FOSGENO (CLORURO DE CARBONILO)"
"catalogos_materiales_peligrosos435","1077","PROPILENO"
"catalogos_materiales_peligrosos436","1078","GAS REFRIGERANTE N.E.P."
"catalogos_materiales_peligrosos437","1079","DIOXIDO DE AZUFRE"
"catalogos_materiales_peligrosos438","1080","HEXAFLORURO DE AZUFRE"
"catalogos_materiales_peligrosos439","1081","TETRAFLUOROETILENO INHIBIDO"
"catalogos_materiales_peligrosos440","1082","TRIFLUORUROCLOROETILENO INHIBIDO"
"catalogos_materiales_peligrosos441","1083","TRIMETILAMINA ANHIDRA"
"catalogos_materiales_peligrosos442","1085","BROMURO DE VINILO ESTABILIZADO"
"catalogos_materiales_peligrosos443","1086","CLORURO DE VINILO ESTABILIZADO"
"catalogos_materiales_peligrosos444","1087","VINIL METIL ETER ESTABILIZADO"
"catalogos_materiales_peligrosos445","1088","ACETAL"
"catalogos_materiales_peligrosos446","1089","ACETALDEHIDO"
"catalogos_materiales_peligrosos447","1090","ACETONA"
"catalogos_materiales_peligrosos448","1091","ACEITES DE ACETONA"
"catalogos_materiales_peligrosos449","1092","ACROLEINA ESTABILIZADA (ALDEHIDO ACRILICO)"
"catalogos_materiales_peligrosos450","1093","ACRILONITRILO ESTABILIZADO"
"catalogos_materiales_peligrosos451","1098","ALCOHOL ALÍLICO "
"catalogos_materiales_peligrosos452","1099","BROMURO DE ALILO (3 BROMO PROPENO)"
"catalogos_materiales_peligrosos453","1100","CLORURO DE ALILO (3 CLORO PROPENO)"
"catalogos_materiales_peligrosos454","1104","ACETATOS DE AMILO "
"catalogos_materiales_peligrosos455","1105","PENTANOLES (ALCOHOLES PENTILICOS)"
"catalogos_materiales_peligrosos456","1106","AMILAMINA (2 AMINO PENTANO)"
"catalogos_materiales_peligrosos457","1107","CLORURO DE AMILO "
"catalogos_materiales_peligrosos458","1108","1 PENTENO (n-AMILENO)"
"catalogos_materiales_peligrosos459","1109","FORMIATOS DE AMILO "
"catalogos_materiales_peligrosos460","1110","n-AMILMETHILCETONA (NpentilimetilCETONA)"
"catalogos_materiales_peligrosos461","1111","AMILMERCAPTANO"
"catalogos_materiales_peligrosos462","1112","NITRATO DE  AMILO"
"catalogos_materiales_peligrosos463","1114","BENCENO"
"catalogos_materiales_peligrosos464","1120","BUTANOLES  "
"catalogos_materiales_peligrosos465","1123","ACETATOS DE BUTILO"
"catalogos_materiales_peligrosos466","1125","n-BUTILAMINA"
"catalogos_materiales_peligrosos467","1126","1-BROMOBUTANO"
"catalogos_materiales_peligrosos468","1127","CLOROBUTANOS"
"catalogos_materiales_peligrosos469","1128","FORMIATO DE n-BUTILO"
"catalogos_materiales_peligrosos470","1129","BUTIRALDEHIDO"
"catalogos_materiales_peligrosos471","1130","ALCANFOR LIQUIDO"
"catalogos_materiales_peligrosos472","1131","DISULFURO DE CARBONO"
"catalogos_materiales_peligrosos473","1133","ADHESIVOS que contengan líquidos inflamables"
"catalogos_materiales_peligrosos474","1134","CLOROBENCENO"
"catalogos_materiales_peligrosos475","1135","ETILENCLORHIDRINA"
"catalogos_materiales_peligrosos476","1136","DESTILADOS DE ALQUITRAN DE HULLA INFLAMABLE"
"catalogos_materiales_peligrosos477","1139","SOLUCIONES PARA REVESTIMIENTOS (comprende los tratamientos de superficie o los revestimientos utilizados con fines industriales o de otra índole como revestimiento de bajos de vehículos de bidones o de toneles)"
"catalogos_materiales_peligrosos478","1143","CROTONALDEHIDO ESTABILIZADO"
"catalogos_materiales_peligrosos479","1144","CROTONILENO (DIMETILACETILENO)"
"catalogos_materiales_peligrosos480","1145","CICLOHEXANO"
"catalogos_materiales_peligrosos481","1146","CICLOPENTANO"
"catalogos_materiales_peligrosos482","1147","DECAHIDRONAFTALENO"
"catalogos_materiales_peligrosos483","1148","DIACETONA ALCOHOL (4HIDROXI2CETO-METILPENTANO)"
"catalogos_materiales_peligrosos484","1149","ETERES DIBUTILICOS (ETERES BUTILICOS)"
"catalogos_materiales_peligrosos485","1150","12-DICLOROETILENO"
"catalogos_materiales_peligrosos486","1152","DICLOROPENTANOS"
"catalogos_materiales_peligrosos487","1153","ETER DIETILICO DEL ETILENGLICOL"
"catalogos_materiales_peligrosos488","1154","DIETILAMINA"
"catalogos_materiales_peligrosos489","1155","ETER DIETILICO (ETER ETILICO)"
"catalogos_materiales_peligrosos490","1156","DIETILCETONA"
"catalogos_materiales_peligrosos491","1157","DIISOBUTILCETONA"
"catalogos_materiales_peligrosos492","1158","DIISOPROPILAMINA"
"catalogos_materiales_peligrosos493","1159","ETER DIISOPROPILICO"
"catalogos_materiales_peligrosos494","1160","DIMETILAMINA EN SOLUCION ACUOSA"
"catalogos_materiales_peligrosos495","1161","CARBONATO DE METILO"
"catalogos_materiales_peligrosos496","1162","DIMETILDICLOROSILANO"
"catalogos_materiales_peligrosos497","1163","DIMETILHIDRAZINA ASIMETRICA"
"catalogos_materiales_peligrosos498","1164","SULFURO DE METILO"
"catalogos_materiales_peligrosos499","1165","DIOXANO (ETER DE DIOXIETILENO)"
"catalogos_materiales_peligrosos500","1166","DIOXOLANO (ETER DIOXIETILMETILICO)"
"catalogos_materiales_peligrosos501","1167","ETER (DI)VINILICO ESTABILIZADO"
"catalogos_materiales_peligrosos502","1169","EXTRACTOS AROMATICOS LIQUIDOS"
"catalogos_materiales_peligrosos503","1170","ETANOL (ALCOHOL ETILICO) o ETANOL EN SOLUCION (ALCOHOL ETILICO EN SOLUCION)"
"catalogos_materiales_peligrosos504","1171","ETER MONOETILICO DEL ETILENGLICOL"
"catalogos_materiales_peligrosos505","1172","ACETATO DEL ETER MONOETILICO DEL ETILENGLICOL"
"catalogos_materiales_peligrosos506","1173","ACETATO DE ETILO"
"catalogos_materiales_peligrosos507","1175","ETILBENCENO (FENILETANO)"
"catalogos_materiales_peligrosos508","1176","BORATO DE ETILO"
"catalogos_materiales_peligrosos509","1177","ACETATO DE ETILBUTILO (ACETATO DE 2-DIETILETILO)"
"catalogos_materiales_peligrosos510","1178","2-ETILBUTIRALDEHIDO (DIETILACETALDEHIDO)"
"catalogos_materiales_peligrosos511","1179","ETIL BUTIL ETER"
"catalogos_materiales_peligrosos512","1180","BUTIRATO DE ETILO"
"catalogos_materiales_peligrosos513","1181","CLOROACETATO DE ETILO"
"catalogos_materiales_peligrosos514","1182","CLOROFORMIATO DE ETILO"
"catalogos_materiales_peligrosos515","1183","ETILDICLOROSILANO"
"catalogos_materiales_peligrosos516","1184","DICLORURO DE ETILENO"
"catalogos_materiales_peligrosos517","1185","ETILENIMINA (AZIRIDINA) ESTABILIZADA"
"catalogos_materiales_peligrosos518","1188","ÉTER MONOMETÍLICO DEL ETILENGLICOL"
